Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-12-21 08-PM,BTCUSD,15372.95,15501.09,15100,15288.72,811.0,12429494.14
2017-12-21 07-PM,BTCUSD,15289.97,15483.18,15073.2,15372.95,1187.09,18114431.64
2017-12-21 06-PM,BTCUSD,15322.09,15521.93,15135.55,15289.97,838.48,12846524.3
2017-12-21 05-PM,BTCUSD,15669.96,15700,15005,15322.09,1594.21,24329855.2
2017-12-21 04-PM,BTCUSD,15550,15835.1,15367.69,15669.96,1331.98,20798483.74
2017-12-21 03-PM,BTCUSD,15964.14,16034.03,15317,15550,2444.54,38257361.67
2017-12-21 02-PM,BTCUSD,16166.06,16465.86,15964.14,15964.15,880.97,14290369.38
2017-12-21 01-PM,BTCUSD,16645.95,16748.84,16165.14,16166.06,908.29,14931336.08
2017-12-21 12-PM,BTCUSD,16654.99,16842.2,16580.78,16645.95,384.87,6441819.18
2017-12-21 11-AM,BTCUSD,16599.98,16728.1,16439.42,16654.99,487.52,8097852.19
2017-12-21 10-AM,BTCUSD,16832,16883.09,16407.4,16599.98,701.59,11606309.26
2017-12-21 09-AM,BTCUSD,16815.09,16979,16729.28,16832,416.23,7031635.19
2017-12-21 08-AM,BTCUSD,17050,17103.07,16687.56,16815.09,624.29,10529914.96
2017-12-21 07-AM,BTCUSD,17177,17281.17,16954.06,17050,734.81,12560904.07
2017-12-21 06-AM,BTCUSD,16775.43,17187,16733.06,17177,638.52,10864948.16
2017-12-21 05-AM,BTCUSD,16900.34,16901.48,16604.48,16775.43,377.41,6329020.23
2017-12-21 04-AM,BTCUSD,16909.39,17101.65,16729.28,16900.34,866.6,14655246.07
2017-12-21 03-AM,BTCUSD,16338.55,16935.01,16100,16909.39,875.16,14369108.32
2017-12-21 02-AM,BTCUSD,16466.69,16604.44,16241.13,16338.55,505.75,8310700.97
2017-12-21 01-AM,BTCUSD,16601.81,16665.89,16316.74,16466.69,654.18,10782855.18
2017-12-21 12-AM,BTCUSD,16466.98,16729.28,16276.05,16601.81,778.49,12865390.91
2017-12-20 11-PM,BTCUSD,16288.46,16485,16074.12,16466.98,714.83,11672063.68
2017-12-20 10-PM,BTCUSD,16251.07,16300,15343.04,16288.46,2680.84,42566979.18
2017-12-20 09-PM,BTCUSD,16700.17,16710.03,16100,16251.07,1205.52,19710710.48
2017-12-20 08-PM,BTCUSD,16837.45,16853.45,16604.44,16700.17,503.31,8404598.01
2017-12-20 07-PM,BTCUSD,16870.93,16897.2,16474.04,16837.45,916.95,15304925.94
2017-12-20 06-PM,BTCUSD,16929.06,16964.55,16521.89,16870.93,949.32,15892665.83
2017-12-20 05-PM,BTCUSD,16452,16993.55,16424.9,16929.06,1317.39,22066759.56
2017-12-20 04-PM,BTCUSD,16588.37,16607.89,16114.3,16452,2120.98,34738130.86
2017-12-20 03-PM,BTCUSD,17299.98,17299.98,16500.99,16588.37,1450.12,24486510.04
2017-12-20 02-PM,BTCUSD,17300.51,17731.04,17236,17299.98,1468.77,25604090.31
2017-12-20 01-PM,BTCUSD,17857.46,17895,17152.25,17300.51,1387.62,24270718.7
2017-12-20 12-PM,BTCUSD,17532.19,17950,17506.01,17857.46,740.15,13117355.33
2017-12-20 11-AM,BTCUSD,17421.35,17600,17266.78,17532.19,600.07,10448217.84
2017-12-20 10-AM,BTCUSD,17066.81,17631.34,17050,17421.35,1257.21,21899718.09
2017-12-20 09-AM,BTCUSD,17180.45,17180.46,16872.39,17066.81,718.05,12200615.61
2017-12-20 08-AM,BTCUSD,16521.85,17501.66,16443.76,17180.45,1055.65,17931354.58
2017-12-20 07-AM,BTCUSD,16464.9,16855.06,16235.46,16521.95,923.27,15324504.54
2017-12-20 06-AM,BTCUSD,16522.27,16609.58,16034.03,16464.9,1395.62,22705815.56
2017-12-20 05-AM,BTCUSD,16973.82,17037.57,16500,16522.27,720.16,12044882.89
2017-12-20 04-AM,BTCUSD,16830.28,17109.48,16650,16973.82,960.49,16235446.81
2017-12-20 03-AM,BTCUSD,17195.13,17238.12,16830.26,16830.28,924.69,15784800.57
2017-12-20 02-AM,BTCUSD,16458.34,17195.13,16387.06,17195.13,1708.77,28839370.89
2017-12-20 01-AM,BTCUSD,16939.43,16981.79,16009.85,16458.34,2294.04,37668391.25
2017-12-20 12-AM,BTCUSD,17700,17700.29,15800,16939.43,3158.42,52431924.04
2017-12-19 11-PM,BTCUSD,17279.79,17760,17161.81,17700,1152.98,20213905.16
2017-12-19 10-PM,BTCUSD,17059.08,17510,17043.62,17279.79,1330.76,23030423.16
2017-12-19 09-PM,BTCUSD,17750.56,17762.43,16831.26,17059.08,3365.62,57682475.28
2017-12-19 08-PM,BTCUSD,17900.49,18060,17579,17700.7,1006.97,17898195.57
2017-12-19 07-PM,BTCUSD,18179.96,18222.32,17825.67,17900.49,942.75,16964199.83
2017-12-19 06-PM,BTCUSD,18215.1,18350,18030.54,18179.96,648.43,11822418.66
2017-12-19 05-PM,BTCUSD,18409.66,18444,18215,18215.1,471.79,8646773.55
2017-12-19 04-PM,BTCUSD,18062.2,18436.5,17984.51,18409.66,605.95,11039202.46
2017-12-19 03-PM,BTCUSD,17961,18085.61,17861.51,18062.2,790.89,14228064.59
2017-12-19 02-PM,BTCUSD,18101.92,18136.06,17800,17961,1076.68,19312716.93
2017-12-19 01-PM,BTCUSD,18027.23,18302.68,18006.31,18101.92,916.92,16675302.63
2017-12-19 12-PM,BTCUSD,17759.44,18211.52,17706.96,18027.23,954.76,17218431.8
2017-12-19 11-AM,BTCUSD,18163.03,18345.29,17500,17759.44,2625.33,47156632.27
2017-12-19 10-AM,BTCUSD,18600,18605,18011.07,18163.03,1682.23,30725482.27
2017-12-19 09-AM,BTCUSD,18840,18877.19,18465,18600,595.87,11115555.02
2017-12-19 08-AM,BTCUSD,18846.28,18920,18792.25,18840,283.67,5354704.8
2017-12-19 07-AM,BTCUSD,18719,18925.99,18709.59,18846.28,377.19,7104889.68
2017-12-19 06-AM,BTCUSD,18865,18897.99,18700,18719,268.66,5049201.45
2017-12-19 05-AM,BTCUSD,18954.92,18998,18812,18865,356.45,6731980.31
2017-12-19 04-AM,BTCUSD,19044.18,19081.09,18876.92,18954.92,387.98,7363992.35
2017-12-19 03-AM,BTCUSD,18850.51,19160.79,18714.06,19044.18,528.16,10013468.55
2017-12-19 02-AM,BTCUSD,18786.14,18895.63,18700.1,18850.51,278.26,5230791.2
2017-12-19 01-AM,BTCUSD,18841.65,19001.25,18710.06,18786.14,445.85,8417112.14
2017-12-19 12-AM,BTCUSD,18940.57,19052.92,18703,18841.65,434.01,8210322.71
2017-12-18 11-PM,BTCUSD,18741,18970.61,18737.5,18940.57,494.15,9335328.84
2017-12-18 10-PM,BTCUSD,18700,18750,18601.25,18741,462.47,8642056.16
2017-12-18 09-PM,BTCUSD,18725,18750,18648.86,18700,356.11,6663909.42
2017-12-18 08-PM,BTCUSD,18760,18780.43,18503.37,18725,564.18,10520597.62
2017-12-18 07-PM,BTCUSD,18547.81,18782.31,18490,18760,690.81,12897763.68
2017-12-18 06-PM,BTCUSD,18600,18609.59,18319.72,18547.81,596.04,10983776.38
2017-12-18 05-PM,BTCUSD,18625.58,18640,18482.65,18600,702.43,13038523.93
2017-12-18 04-PM,BTCUSD,18835.41,18945.23,18567.74,18625.58,690.87,12929136.08
2017-12-18 03-PM,BTCUSD,18689.37,18946.5,18600,18835.41,544.21,10221214.38
2017-12-18 02-PM,BTCUSD,18832.04,18832.04,18319.73,18689.37,1093.95,20307265.11
2017-12-18 01-PM,BTCUSD,18999.9,19020,18782.31,18832.04,586.86,11096361.24
2017-12-18 12-PM,BTCUSD,19103.98,19220,18970.61,18999.9,378.94,7237547.51
2017-12-18 11-AM,BTCUSD,18909.12,19164.99,18874.81,19103.98,820.75,15619155.91
2017-12-18 10-AM,BTCUSD,18808.22,18935,18775.02,18909.12,341.26,6443182.42
2017-12-18 09-AM,BTCUSD,18988.73,18988.75,18690,18808.22,378.78,7120615.25
2017-12-18 08-AM,BTCUSD,18673.25,18999.05,18659.23,18988.73,438.61,8252920.29
2017-12-18 07-AM,BTCUSD,18955.83,18959.89,18592.93,18673.25,331.79,6231598.88
2017-12-18 06-AM,BTCUSD,18886.99,18970.61,18794.06,18955.83,289.36,5467564.86
2017-12-18 05-AM,BTCUSD,18746.89,18887,18600,18886.99,340.9,6400928.09
2017-12-18 04-AM,BTCUSD,18586.87,18877.88,18517.59,18746.89,351.58,6584506.35
2017-12-18 03-AM,BTCUSD,18258.66,18614.49,18190.45,18586.87,473.46,8737654.09
2017-12-18 02-AM,BTCUSD,18388.71,18971.22,18044,18258.66,1330.11,24671541.56
2017-12-18 01-AM,BTCUSD,18001,18440,17835.2,18388.71,1320.52,23873341.17
2017-12-18 12-AM,BTCUSD,18953,18953,18001,18001,1100.81,20257050.17
2017-12-17 11-PM,BTCUSD,19201.52,19310.67,18688.87,18953,882.25,16696922.82
2017-12-17 10-PM,BTCUSD,18851.63,19300,18800,19201.52,568.82,10864358.75
2017-12-17 09-PM,BTCUSD,18969.99,19037.3,18782.31,18851.63,284.46,5378551.13
2017-12-17 08-PM,BTCUSD,18825,19175,18816.35,18969.99,543.05,10339728.11
2017-12-17 07-PM,BTCUSD,18681.19,18997.69,18465,18825,1046.64,19581919.07
2017-12-17 06-PM,BTCUSD,19061.91,19115.04,18660,18681.19,427.5,8091172.56
2017-12-17 05-PM,BTCUSD,18975.31,19141.53,18900,19061.91,423.08,8064896.03
2017-12-17 04-PM,BTCUSD,19234.56,19250,18876.22,18975.31,760.46,14457316.89
2017-12-17 03-PM,BTCUSD,19255.58,19333.08,18965,19234.56,596.57,11422817.65
2017-12-17 02-PM,BTCUSD,19530.01,19530.01,19101,19255.58,538.66,10424292.79
2017-12-17 01-PM,BTCUSD,19377.22,19644.62,19353.77,19530.01,206.59,4027684.55
2017-12-17 12-PM,BTCUSD,19546.88,19666,19352.87,19377.22,400.51,7825320.97
2017-12-17 11-AM,BTCUSD,19494.73,19546.89,19400.66,19546.88,286.48,5588434.1
2017-12-17 10-AM,BTCUSD,19434.3,19494.73,19305.76,19494.73,245.0,4763600.17
2017-12-17 09-AM,BTCUSD,19299,19434.3,19256.59,19434.3,201.49,3894315.3
2017-12-17 08-AM,BTCUSD,19462.97,19480,19256.59,19299,319.02,6176457.21
2017-12-17 07-AM,BTCUSD,19335,19484.98,19326.33,19462.97,463.25,8998349.7
2017-12-17 06-AM,BTCUSD,19276,19350,19233.9,19335,207.85,4008226.07
2017-12-17 05-AM,BTCUSD,19007.59,19288.84,19000,19276,163.65,3137140.02
2017-12-17 04-AM,BTCUSD,19064.21,19143.61,18970.61,19007.59,143.41,2730150.0
2017-12-17 03-AM,BTCUSD,19074.53,19249.94,19034.09,19064.21,176.76,3383133.1
2017-12-17 02-AM,BTCUSD,18988.33,19162.68,18873.91,19074.53,214.46,4087014.99
2017-12-17 01-AM,BTCUSD,19078.42,19162.9,18821.67,18988.33,328.3,6233238.75
2017-12-17 12-AM,BTCUSD,19187.78,19246.99,18970.61,19078.42,321.0,6135490.04
2017-12-16 11-PM,BTCUSD,19180.03,19377,19148.46,19187.78,471.37,9067723.27
2017-12-16 10-PM,BTCUSD,19100.07,19189.9,18825,19180.03,591.17,11255746.37
2017-12-16 09-PM,BTCUSD,19112.38,19135,18970.61,19100.07,478.33,9121080.4
2017-12-16 08-PM,BTCUSD,19170,19264.38,18970.61,19112.38,606.66,11614426.49
2017-12-16 07-PM,BTCUSD,18727.47,19175,18717.5,19170,910.69,17251181.53
2017-12-16 06-PM,BTCUSD,18796.33,18798.46,18600,18727.47,215.43,4032968.88
2017-12-16 05-PM,BTCUSD,18769.99,18860,18595.89,18796.33,436.15,8176987.42
2017-12-16 04-PM,BTCUSD,18799.99,18866.66,18503.37,18769.99,784.47,14650670.02
2017-12-16 03-PM,BTCUSD,18498.9,18800,18337,18799.99,702.88,13083190.82
2017-12-16 02-PM,BTCUSD,18362,18500,18202,18498.9,494.38,9097813.34
2017-12-16 01-PM,BTCUSD,18010.88,18362,18004.78,18362,884.54,16108472.0
2017-12-16 12-PM,BTCUSD,17985,18019.84,17905.32,18010.88,401.09,7211973.57
2017-12-16 11-AM,BTCUSD,17770,17998.78,17722.03,17985,408.08,7306977.06
2017-12-16 10-AM,BTCUSD,17844.96,17895,17691.16,17770,464.96,8270255.94
2017-12-16 09-AM,BTCUSD,17839.99,17845,17768.17,17844.96,180.71,3221567.78
2017-12-16 08-AM,BTCUSD,17819,17839.99,17638.98,17839.99,196.59,3494846.09
2017-12-16 07-AM,BTCUSD,17706.71,17819,17646.33,17819,413.76,7357718.44
2017-12-16 06-AM,BTCUSD,17522.76,17706.71,17522.71,17706.71,255.01,4494085.36
2017-12-16 05-AM,BTCUSD,17462.17,17567.88,17443.46,17522.76,127.13,2225379.15
2017-12-16 04-AM,BTCUSD,17295,17511.73,17295,17462.17,64.87,1130916.39
2017-12-16 03-AM,BTCUSD,17413.31,17492.37,17269.99,17295,156.79,2722525.11
2017-12-16 02-AM,BTCUSD,17469.61,17501,17366.33,17413.31,175.97,3070378.09
2017-12-16 01-AM,BTCUSD,17434.53,17511.73,17341.72,17469.61,169.53,2957027.76
2017-12-16 12-AM,BTCUSD,17471.5,17500,17396.86,17434.53,170.65,2982123.37
2017-12-15 11-PM,BTCUSD,17500,17603.14,17381.41,17471.5,193.65,3390322.44
2017-12-15 10-PM,BTCUSD,17399,17500,17111,17500,453.45,7840564.64
2017-12-15 09-PM,BTCUSD,17598.95,17604.34,17184.4,17399,986.05,17111613.88
2017-12-15 08-PM,BTCUSD,17613.99,17698,17547.06,17598.49,349.72,6171865.47
2017-12-15 07-PM,BTCUSD,17749,17799,17515.57,17613.99,478.96,8460696.56
2017-12-15 06-PM,BTCUSD,17599.98,17750,17422.11,17749,845.53,14876770.17
2017-12-15 05-PM,BTCUSD,17544.6,17602,17470.1,17599.98,754.12,13253818.44
2017-12-15 04-PM,BTCUSD,17499.9,17600,17440.76,17544.6,909.94,15975064.53
2017-12-15 03-PM,BTCUSD,17603.14,17650,17410.53,17499.9,740.99,12992165.77
2017-12-15 02-PM,BTCUSD,17800,17868.51,17603.14,17603.14,749.48,13284099.62
2017-12-15 01-PM,BTCUSD,17790.96,17838,17516.22,17800,1060.6,18739207.74
2017-12-15 12-PM,BTCUSD,17853.12,17934,17700.1,17790.96,655.25,11690475.86
2017-12-15 11-AM,BTCUSD,17556.25,17888,17542.98,17853.12,728.32,12916554.27
2017-12-15 10-AM,BTCUSD,17450.11,17751.27,17428.42,17556.25,1194.75,21008086.13
2017-12-15 09-AM,BTCUSD,17169.99,17500,17141.76,17450.11,1005.17,17412899.19
2017-12-15 08-AM,BTCUSD,16811.66,17170,16680,17169.99,786.44,13300816.44
2017-12-15 07-AM,BTCUSD,17150,17165.46,16811,16811.66,883.81,15040042.85
2017-12-15 06-AM,BTCUSD,17150,17235,17085,17150,503.17,8639569.37
2017-12-15 05-AM,BTCUSD,17155.3,17280,17077.3,17150,472.92,8132475.03
2017-12-15 04-AM,BTCUSD,17049.93,17207.45,16851.62,17155.3,473.09,8082324.19
2017-12-15 03-AM,BTCUSD,17220,17312.99,16914.6,17049.93,964.91,16547006.6
2017-12-15 02-AM,BTCUSD,16816.61,17428.42,16700.01,17220,1539.99,26390081.95
2017-12-15 01-AM,BTCUSD,16800,16998.29,16694.34,16816.61,986.05,16678127.79
2017-12-15 12-AM,BTCUSD,16404.99,16880,16337.19,16800,1282.04,21402365.84
2017-12-14 11-PM,BTCUSD,16375,16415,16213.88,16404.99,396.52,6482888.37
2017-12-14 10-PM,BTCUSD,16329.93,16459.99,16259.73,16375,336.68,5517276.43
2017-12-14 09-PM,BTCUSD,16299.74,16415.93,16072.73,16329.93,847.77,13775258.71
2017-12-14 08-PM,BTCUSD,16391.41,16470,16255,16299.74,394.63,6472325.91
2017-12-14 07-PM,BTCUSD,16351.39,16450,16310,16391.41,652.89,10700809.37
2017-12-14 06-PM,BTCUSD,16415,16600,16286.46,16351.39,835.42,13766994.56
2017-12-14 05-PM,BTCUSD,16363.06,16535,16285.29,16415,870.72,14339704.6
2017-12-14 04-PM,BTCUSD,16307.77,16431.01,16241.18,16363.06,553.95,9058476.99
2017-12-14 03-PM,BTCUSD,16200.08,16334.26,16011.61,16307.77,905.27,14642711.7
2017-12-14 02-PM,BTCUSD,16511.5,16534.99,16172.13,16200.08,663.5,10848369.65
2017-12-14 01-PM,BTCUSD,16639,16720,16415.93,16511.5,737.41,12220133.43
2017-12-14 12-PM,BTCUSD,16569.99,16748,16500,16639,563.39,9375696.24
2017-12-14 11-AM,BTCUSD,16560,16590.01,16334.26,16569.99,383.29,6314218.72
2017-12-14 10-AM,BTCUSD,16334.32,16649,16252.99,16560,407.09,6691857.21
2017-12-14 09-AM,BTCUSD,16553,16649,16334.26,16334.32,435.62,7178886.51
2017-12-14 08-AM,BTCUSD,16390,16830.45,16390,16553,1049.72,17443188.7
2017-12-14 07-AM,BTCUSD,16129.95,16390,16100,16390,250.65,4067683.4
2017-12-14 06-AM,BTCUSD,16180,16334.26,16113.42,16129.95,380.51,6172885.34
2017-12-14 05-AM,BTCUSD,16149.95,16229.06,16032.11,16180,383.4,6182361.41
2017-12-14 04-AM,BTCUSD,15999,16246.91,15922.36,16149.95,543.83,8745111.56
2017-12-14 03-AM,BTCUSD,15955.29,16000,15852.69,15999,372.93,5952050.84
2017-12-14 02-AM,BTCUSD,16250.29,16252.99,15908.14,15955.29,669.65,10737449.61
2017-12-14 01-AM,BTCUSD,16458.81,16458.81,16027.17,16250.29,437.85,7091557.53
2017-12-14 12-AM,BTCUSD,16250,16494.94,16081.55,16458.81,336.84,5485295.67
2017-12-13 11-PM,BTCUSD,16335.36,16392.76,16011.61,16250,405.63,6566637.38
2017-12-13 10-PM,BTCUSD,16480,16498,16200,16335.36,429.89,7018119.23
2017-12-13 09-PM,BTCUSD,16028,16480,15963.02,16480,618.72,10093716.45
2017-12-13 08-PM,BTCUSD,16271,16349.99,15936.93,16028,738.8,11951256.91
2017-12-13 07-PM,BTCUSD,15999.5,16286.01,15852.69,16271,905.9,14622791.35
2017-12-13 06-PM,BTCUSD,16290.1,16297.93,15497.69,15999.5,2226.79,35152618.88
2017-12-13 05-PM,BTCUSD,16525.47,16568.4,16150,16290.1,1191.42,19476188.0
2017-12-13 04-PM,BTCUSD,16705.01,16799,16430,16525.47,661.72,10993505.41
2017-12-13 03-PM,BTCUSD,16929.13,16989,16673.2,16705.01,677.22,11401223.03
2017-12-13 02-PM,BTCUSD,16905.87,17081.35,16880,16929.13,310.83,5274058.46
2017-12-13 01-PM,BTCUSD,16989.95,17099.98,16880.02,16905.87,530.26,8998847.54
2017-12-13 12-PM,BTCUSD,16559,17107.03,16556.74,16990,847.6,14283330.78
2017-12-13 11-AM,BTCUSD,16505.84,16559,16385,16559,493.44,8158689.58
2017-12-13 10-AM,BTCUSD,16500,16560,16419.16,16505.84,687.09,11345637.78
2017-12-13 09-AM,BTCUSD,16560,16560,16300,16500,627.17,10351754.27
2017-12-13 08-AM,BTCUSD,16486.62,16640,16415.93,16560,717.68,11870123.77
2017-12-13 07-AM,BTCUSD,16529.98,16530,16415.93,16486.62,451.61,7447793.37
2017-12-13 06-AM,BTCUSD,16637.91,16637.91,16415.93,16529.98,359.93,5940185.18
2017-12-13 05-AM,BTCUSD,16429.99,16700,16429.98,16637.91,514.89,8543200.07
2017-12-13 04-AM,BTCUSD,16487.93,16516.56,16200,16429.99,705.62,11531989.53
2017-12-13 03-AM,BTCUSD,16454.56,16663.4,16401.83,16487.93,794.45,13129972.11
2017-12-13 02-AM,BTCUSD,16975,17084.17,16288.23,16454.56,1241.8,20646941.5
2017-12-13 01-AM,BTCUSD,16979.47,16999.17,16765,16975,532.98,9014995.71
2017-12-13 12-AM,BTCUSD,16650.01,16997.91,16650,16979.47,465.23,7826917.51
2017-12-12 11-PM,BTCUSD,17046.96,17047,16615.02,16650.01,747.08,12554366.56
2017-12-12 10-PM,BTCUSD,17044.95,17200,16999.17,17046.96,565.13,9663523.63
2017-12-12 09-PM,BTCUSD,17030,17253.96,17008.15,17044.95,613.05,10467099.15
2017-12-12 08-PM,BTCUSD,17259,17350,17000,17030,532.14,9179278.78
2017-12-12 07-PM,BTCUSD,17254.45,17350,17084.17,17259,612.81,10565762.89
2017-12-12 06-PM,BTCUSD,17169.59,17428.42,17169.59,17254.45,1133.65,19590241.27
2017-12-12 05-PM,BTCUSD,17110.97,17169.59,17016.11,17169.59,700.03,11974564.37
2017-12-12 04-PM,BTCUSD,17055,17199,16999.17,17110.97,810.72,13852536.38
2017-12-12 03-PM,BTCUSD,16914.63,17083,16830.45,17055,961.41,16285471.62
2017-12-12 02-PM,BTCUSD,17182.67,17254,16914.6,16914.63,828.56,14133235.34
2017-12-12 01-PM,BTCUSD,16700,17255.44,16670,17182.67,432.01,7326604.46
2017-12-12 12-PM,BTCUSD,16614,16720.98,16451.11,16700,444.14,7357713.34
2017-12-12 11-AM,BTCUSD,16521.03,16700,16500.45,16614,327.3,5439477.89
2017-12-12 10-AM,BTCUSD,16599.99,16644.03,16451.11,16521.03,318.47,5266965.08
2017-12-12 09-AM,BTCUSD,16640,16750,16451.11,16599.99,344.46,5726436.76
2017-12-12 08-AM,BTCUSD,16638.03,16726.91,16451.11,16640,414.82,6904961.17
2017-12-12 07-AM,BTCUSD,16430,16647.3,16345.1,16638.03,368.4,6078680.61
2017-12-12 06-AM,BTCUSD,16288.23,16451.11,16206.49,16430,273.25,4466306.99
2017-12-12 05-AM,BTCUSD,16070,16288.23,15967.29,16288.23,351.51,5664116.62
2017-12-12 04-AM,BTCUSD,16133.02,16288.23,15967.29,16070,215.95,3486766.19
2017-12-12 03-AM,BTCUSD,16288.27,16379.88,15967.29,16133.02,475.57,7672171.37
2017-12-12 02-AM,BTCUSD,16600.57,16600.57,16288.23,16288.27,175.04,2875337.3
2017-12-12 01-AM,BTCUSD,16425.04,16615.62,16288.23,16600.57,419.42,6907222.86
2017-12-12 12-AM,BTCUSD,16470,16520.52,16250,16425.04,446.29,7304461.0
2017-12-11 11-PM,BTCUSD,16765.99,16890.01,16188.79,16470,1051.16,17351602.3
2017-12-11 10-PM,BTCUSD,16951,16980,16765,16765.99,329.14,5543126.91
2017-12-11 09-PM,BTCUSD,17027.68,17071.07,16720,16951,555.73,9387543.05
2017-12-11 08-PM,BTCUSD,16881.02,17270,16781.78,17027.68,1592.27,27179720.85
2017-12-11 07-PM,BTCUSD,16438,16900,16403.08,16881.02,1247.65,20762245.33
2017-12-11 06-PM,BTCUSD,16201.47,16450,16150.05,16438,548.15,8947899.42
2017-12-11 05-PM,BTCUSD,16191.84,16244.95,16050,16201.47,404.37,6527050.84
2017-12-11 04-PM,BTCUSD,16296.76,16369.99,16001.11,16191.84,825.06,13388479.54
2017-12-11 03-PM,BTCUSD,16129.99,16400,16086,16296.76,619.07,10052916.68
2017-12-11 02-PM,BTCUSD,16190,16540.46,15998.32,16129.99,1376.57,22500199.92
2017-12-11 01-PM,BTCUSD,16370,16400,15809.19,16190,1179.87,18902353.46
2017-12-11 12-PM,BTCUSD,16304.37,16464.89,16280,16370,483.68,7919043.45
2017-12-11 11-AM,BTCUSD,16529.29,16570,16299.99,16304.37,510.59,8404367.88
2017-12-11 10-AM,BTCUSD,16400,16554.95,16381,16529.29,468.85,7723914.47
2017-12-11 09-AM,BTCUSD,16325.99,16425.02,16257.1,16400,415.07,6784097.72
2017-12-11 08-AM,BTCUSD,16400,16489,16301.4,16325.99,900.79,14786870.65
2017-12-11 07-AM,BTCUSD,16362.61,16430.45,16126.96,16400,512.14,8336491.15
2017-12-11 06-AM,BTCUSD,15849.96,16400,15822.95,16362.61,639.96,10321443.52
2017-12-11 05-AM,BTCUSD,15809.15,15967.29,15779.17,15849.96,228.31,3628238.08
2017-12-11 04-AM,BTCUSD,15793.2,15894.4,15587.62,15809.15,367.18,5783075.36
2017-12-11 03-AM,BTCUSD,15749.71,15994.99,15652.67,15793.2,736.83,11672725.67
2017-12-11 02-AM,BTCUSD,15444,15749.72,15345.77,15749.71,537.75,8371732.25
2017-12-11 01-AM,BTCUSD,14910,15444,14842.01,15444,709.52,10818038.48
2017-12-11 12-AM,BTCUSD,14691,15000,14677.19,14910,344.03,5110667.33
2017-12-10 11-PM,BTCUSD,14259.6,15385,14250,14691,1816.44,27092702.42
2017-12-10 10-PM,BTCUSD,14120,14599.53,14105,14259.6,651.28,9354263.61
2017-12-10 09-PM,BTCUSD,15025,15090,14029.86,14120,1568.07,22646709.06
2017-12-10 08-PM,BTCUSD,15185,15282.01,15010.12,15025,334.39,5062262.84
2017-12-10 07-PM,BTCUSD,14930.55,15299.21,14900,15185,612.39,9239977.68
2017-12-10 06-PM,BTCUSD,14910.2,15100,14811,14930.55,417.03,6243513.48
2017-12-10 05-PM,BTCUSD,14765,15050,14758.67,14910.2,325.16,4860650.31
2017-12-10 04-PM,BTCUSD,15014.72,15187.22,14765,14765,492.9,7394212.13
2017-12-10 03-PM,BTCUSD,14804.68,15192.32,14454.98,15014.72,1136.98,16926121.57
2017-12-10 02-PM,BTCUSD,14745.5,15192.32,14599.53,14804.68,1545.47,23095464.76
2017-12-10 01-PM,BTCUSD,13669,14745.52,13653.81,14745.5,1731.7,24799178.05
2017-12-10 12-PM,BTCUSD,13615.36,13753.41,13441.29,13669,325.87,4436021.9
2017-12-10 11-AM,BTCUSD,13584.99,13750,13430,13615.36,422.83,5748186.39
2017-12-10 10-AM,BTCUSD,13470.11,13793,13407.32,13584.99,508.87,6946252.86
2017-12-10 09-AM,BTCUSD,13221.34,13599,13180.02,13470.11,454.76,6091377.9
2017-12-10 08-AM,BTCUSD,13469.31,13475,13011,13221.34,570.88,7508458.05
2017-12-10 07-AM,BTCUSD,13752.4,13798.95,13150,13469.31,408.15,5502293.28
2017-12-10 06-AM,BTCUSD,13364.75,13890.95,13260,13752.4,683.95,9287221.41
2017-12-10 05-AM,BTCUSD,13617.09,13625.93,13085.9,13364.75,533.24,7127462.4
2017-12-10 04-AM,BTCUSD,13110.46,13617.24,13085.9,13617.09,859.53,11475669.46
2017-12-10 03-AM,BTCUSD,13465,13617.24,13085.9,13110.46,1013.55,13510940.65
2017-12-10 02-AM,BTCUSD,13759.42,14050,13465,13465,670.05,9230878.35
2017-12-10 01-AM,BTCUSD,14164.81,14165.89,13482.42,13759.42,814.39,11187076.25
2017-12-10 12-AM,BTCUSD,14607.49,14622.06,14029.86,14164.81,590.09,8383773.2
2017-12-09 11-PM,BTCUSD,14498,14635.69,13993,14607.49,793.12,11347502.27
2017-12-09 10-PM,BTCUSD,14299.91,14600,14244.91,14498,500.47,7241419.07
2017-12-09 09-PM,BTCUSD,14277,14370.99,14041.43,14299.91,373.8,5319009.72
2017-12-09 08-PM,BTCUSD,14055.03,14454.98,14055,14277,541.62,7742095.94
2017-12-09 07-PM,BTCUSD,14074.4,14240.95,13749.99,14055.03,856.83,11971295.5
2017-12-09 06-PM,BTCUSD,12813.34,14311,12813.34,14074.4,1432.6,19995655.86
2017-12-09 05-PM,BTCUSD,14029.86,14029.86,12701.05,12813.34,2526.49,33801180.31
2017-12-09 04-PM,BTCUSD,14547.85,14594.92,13832,14029.86,1499.67,21181048.53
2017-12-09 03-PM,BTCUSD,14792,14808.9,14510,14547.85,505.03,7392182.33
2017-12-09 02-PM,BTCUSD,14985.99,14986,14777,14792,194.3,2889517.58
2017-12-09 01-PM,BTCUSD,14744.95,14990,14744.95,14985.99,291.74,4347428.12
2017-12-09 12-PM,BTCUSD,14839.99,15065,14700,14744.95,541.53,8074216.74
2017-12-09 11-AM,BTCUSD,14703,14892.98,14418,14839.99,962.67,14090275.44
